sku_id,a1,a2,a3,cate,brand,browse_num,addcart_num,delcart_num,buy_num,favor_num,click_num,cart2buy,browse2buy,click2buy,favor2buy,comment_num,has_bad_comment,bad_comment_rate
66666,,,,,,17.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
66668,,,,,,,,,,,,,,,,4.0,1.0,0.0203
66671,,,,,,,,,,,,,,,,1.0,0.0,0.0
66678,3.0,1.0,2.0,8.0,489.0,,,,,,,,,,,,,
66679,3.0,1.0,-1.0,8.0,489.0,,,,,,,,,,,,,
66682,,,,,,16.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
66684,,,,,,112.0,8.0,7.0,1.0,3.0,312.0,0.125,0.00892857142857,0.00320512820513,0.333333333333,4.0,1.0,0.0334
66685,,,,,,,,,,,,,,,,1.0,1.0,1.0
66689,1.0,-1.0,1.0,8.0,800.0,,,,,,,,,,,,,
66690,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0463
66691,,,,,,,,,,,,,,,,3.0,1.0,0.0625
66692,2.0,2.0,1.0,8.0,124.0,,,,,,,,,,,,,
66693,,,,,,,,,,,,,,,,2.0,0.0,0.0
66694,,,,,,,,,,,,,,,,3.0,1.0,0.0625
66699,3.0,-1.0,-1.0,8.0,214.0,,,,,,,,,,,,,
66700,,,,,,,,,,,,,,,,3.0,1.0,0.0909
66704,,,,,,9.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,,,
66705,,,,,,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,,,
66708,3.0,1.0,2.0,8.0,214.0,,,,,,,,,,,,,
66710,,,,,,,,,,,,,,,,2.0,0.0,0.0
66714,,,,,,,,,,,,,,,,2.0,0.0,0.0
66715,,,,,,72.0,3.0,1.0,0.0,3.0,168.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
66717,2.0,-1.0,-1.0,8.0,124.0,,,,,,,,,,,,,
66718,1.0,1.0,2.0,8.0,658.0,,,,,,,,,,,,,
66719,,,,,,45.0,2.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,2.0,1.0,0.3333
66721,3.0,1.0,1.0,8.0,489.0,,,,,,,,,,,,,
66722,3.0,1.0,2.0,8.0,489.0,,,,,,,,,,,2.0,0.0,0.0
66727,,,,,,,,,,,,,,,,4.0,1.0,0.0156
66731,,,,,,,,,,,,,,,,1.0,0.0,0.0
66732,,,,,,7.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,,,
66736,,,,,,,,,,,,,,,,2.0,0.0,0.0
66739,,,,,,,,,,,,,,,,2.0,0.0,0.0
66741,,,,,,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,
66745,1.0,1.0,2.0,8.0,545.0,,,,,,,,,,,,,
66747,,,,,,,,,,,,,,,,2.0,1.0,0.6667
66749,,,,,,,,,,,,,,,,1.0,0.0,0.0
66750,,,,,,,,,,,,,,,,1.0,0.0,0.0
66751,3.0,2.0,2.0,8.0,489.0,,,,,,,,,,,,,
66755,,,,,,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,,,
66756,,,,,,,,,,,,,,,,4.0,1.0,0.0536
66760,,,,,,,,,,,,,,,,3.0,1.0,0.0588
66761,3.0,1.0,1.0,8.0,214.0,,,,,,,,,,,,,
66763,,,,,,,,,,,,,,,,2.0,0.0,0.0
66766,,,,,,10.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
66770,1.0,1.0,2.0,8.0,30.0,,,,,,,,,,,,,
66771,3.0,-1.0,2.0,8.0,306.0,,,,,,,,,,,,,
66774,,,,,,,,,,,,,,,,1.0,0.0,0.0
66776,,,,,,,,,,,,,,,,4.0,1.0,0.0202
66777,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0344
66784,3.0,1.0,2.0,8.0,214.0,,,,,,,,,,,,,
66785,,,,,,10.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
66786,2.0,1.0,2.0,8.0,124.0,,,,,,,,,,,,,
66788,,,,,,251.0,13.0,6.0,1.0,2.0,572.0,0.0769230769231,0.00398406374502,0.00174825174825,0.5,4.0,1.0,0.0603
66789,3.0,1.0,2.0,8.0,489.0,473.0,16.0,6.0,0.0,4.0,1026.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
66792,,,,,,16.0,3.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0308
66795,,,,,,,,,,,,,,,,2.0,0.0,0.0
66796,,,,,,72.0,3.0,1.0,0.0,3.0,207.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0667
66798,,,,,,75.0,16.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0129
66799,,,,,,53.0,0.0,1.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,4.0,1.0,0.01
66800,,,,,,39.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,,,
66802,-1.0,-1.0,1.0,8.0,837.0,,,,,,,,,,,,,
66804,,,,,,10.0,3.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0286
66810,,,,,,,,,,,,,,,,2.0,0.0,0.0
66814,3.0,-1.0,2.0,8.0,214.0,,,,,,,,,,,,,
66815,,,,,,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,
66816,3.0,1.0,2.0,8.0,571.0,,,,,,,,,,,,,
66818,2.0,1.0,2.0,8.0,124.0,,,,,,,,,,,,,
66819,3.0,1.0,2.0,8.0,214.0,,,,,,,,,,,,,
66822,,,,,,55.0,4.0,0.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0638
66826,-1.0,-1.0,-1.0,8.0,801.0,,,,,,,,,,,4.0,1.0,0.0856
66828,,,,,,,,,,,,,,,,2.0,0.0,0.0
66833,,,,,,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,1.0,0.1053
66835,,,,,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
66836,2.0,1.0,2.0,8.0,623.0,5.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,,,
66837,,,,,,28.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,3.0,1.0,0.05
66843,,,,,,1213.0,79.0,42.0,7.0,9.0,3766.0,0.0886075949367,0.00577081615829,0.00185873605948,0.777777777778,4.0,1.0,0.0255
66844,,,,,,1006.0,48.0,28.0,13.0,8.0,2347.0,0.270833333333,0.0129224652087,0.0055389859395,1.0,4.0,1.0,0.0447
66845,3.0,2.0,2.0,8.0,214.0,,,,,,,,,,,1.0,0.0,0.0
66849,,,,,,,,,,,,,,,,4.0,1.0,0.0833
66852,,,,,,,,,,,,,,,,2.0,0.0,0.0
66854,,,,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,
66856,,,,,,,,,,,,,,,,2.0,0.0,0.0
66858,,,,,,50.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0741
66859,,,,,,80.0,1.0,1.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0358
66861,3.0,1.0,-1.0,8.0,214.0,,,,,,,,,,,4.0,1.0,0.0206
66863,,,,,,,,,,,,,,,,4.0,1.0,0.037
66864,2.0,1.0,-1.0,8.0,623.0,,,,,,,,,,,2.0,0.0,0.0
66866,2.0,1.0,1.0,8.0,124.0,,,,,,,,,,,2.0,0.0,0.0
66867,3.0,-1.0,1.0,8.0,489.0,,,,,,,,,,,,,
66868,-1.0,-1.0,1.0,8.0,599.0,,,,,,,,,,,,,
66870,,,,,,55.0,4.0,2.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
66872,,,,,,,,,,,,,,,,3.0,1.0,0.2
66874,,,,,,1954.0,79.0,42.0,3.0,22.0,6476.0,0.0379746835443,0.00153531218014,0.000463248919086,0.136363636364,4.0,1.0,0.0212
66875,,,,,,,,,,,,,,,,2.0,0.0,0.0
66879,3.0,1.0,2.0,8.0,214.0,,,,,,,,,,,,,
66880,,,,,,,,,,,,,,,,2.0,0.0,0.0
66881,2.0,-1.0,-1.0,8.0,635.0,,,,,,,,,,,,,
66882,,,,,,,,,,,,,,,,2.0,0.0,0.0
66889,3.0,1.0,-1.0,8.0,214.0,,,,,,,,,,,,,
66891,,,,,,,,,,,,,,,,1.0,0.0,0.0
66892,,,,,,62.0,0.0,0.0,0.0,1.0,186.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
66902,3.0,1.0,2.0,8.0,489.0,,,,,,,,,,,,,
66904,,,,,,,,,,,,,,,,2.0,1.0,0.5
66906,,,,,,25.0,1.0,1.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0588
66908,,,,,,6.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5
66910,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.1429
66911,,,,,,,,,,,,,,,,1.0,0.0,0.0
66913,,,,,,,,,,,,,,,,4.0,1.0,0.0765
66918,3.0,-1.0,1.0,8.0,489.0,,,,,,,,,,,,,
66920,1.0,1.0,1.0,8.0,545.0,,,,,,,,,,,4.0,1.0,0.0598
66924,1.0,1.0,2.0,8.0,30.0,354.0,5.0,4.0,0.0,2.0,815.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0509
66926,,,,,,,,,,,,,,,,3.0,1.0,0.0208
66927,,,,,,,,,,,,,,,,2.0,0.0,0.0
66929,3.0,1.0,1.0,8.0,214.0,,,,,,,,,,,,,
66931,3.0,2.0,2.0,8.0,489.0,,,,,,,,,,,,,
66935,,,,,,7.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,2.0,1.0,0.25
66937,3.0,2.0,-1.0,8.0,489.0,,,,,,,,,,,,,
66946,-1.0,1.0,-1.0,8.0,321.0,,,,,,,,,,,,,
66955,2.0,1.0,-1.0,8.0,812.0,,,,,,,,,,,,,
66956,,,,,,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,,,
66958,,,,,,,,,,,,,,,,1.0,0.0,0.0
66960,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0354
66965,3.0,1.0,1.0,8.0,489.0,,,,,,,,,,,,,
66967,,,,,,,,,,,,,,,,1.0,1.0,1.0
66968,,,,,,11801.0,674.0,242.0,89.0,95.0,31648.0,0.132047477745,0.00754173375138,0.00281218402427,0.936842105263,4.0,1.0,0.0174
66970,,,,,,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,,,
66971,3.0,2.0,2.0,8.0,214.0,,,,,,,,,,,,,
66974,3.0,1.0,-1.0,8.0,214.0,,,,,,,,,,,,,
66975,1.0,2.0,2.0,8.0,885.0,44.0,2.0,1.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
66976,,,,,,744.0,21.0,13.0,1.0,11.0,2410.0,0.047619047619,0.00134408602151,0.000414937759336,0.0909090909091,4.0,0.0,0.0
66981,3.0,1.0,1.0,8.0,306.0,,,,,,,,,,,,,
66982,,,,,,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
66986,,,,,,649.0,31.0,20.0,1.0,9.0,1551.0,0.0322580645161,0.00154083204931,0.000644745325596,0.111111111111,4.0,1.0,0.0109
66987,2.0,-1.0,-1.0,8.0,623.0,,,,,,,,,,,,,
66989,1.0,2.0,1.0,8.0,885.0,,,,,,,,,,,4.0,1.0,0.058
66990,,,,,,3.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,,
66993,3.0,1.0,-1.0,8.0,306.0,,,,,,,,,,,4.0,1.0,0.0095
66999,,,,,,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
67000,,,,,,4.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,,,
67004,,,,,,17.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,,,
67006,3.0,2.0,2.0,8.0,306.0,,,,,,,,,,,4.0,1.0,0.0431
67011,,,,,,,,,,,,,,,,2.0,0.0,0.0
67013,,,,,,31.0,1.0,2.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0296
67018,,,,,,,,,,,,,,,,4.0,1.0,0.0602
67020,,,,,,14.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0968
67022,,,,,,,,,,,,,,,,3.0,0.0,0.0
67025,,,,,,10.0,1.0,1.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
67032,,,,,,539.0,45.0,15.0,7.0,7.0,1509.0,0.155555555556,0.012987012987,0.00463883366468,1.0,4.0,1.0,0.055
67033,,,,,,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,
67034,3.0,1.0,1.0,8.0,489.0,,,,,,,,,,,,,
67035,,,,,,16.0,1.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0833
67036,3.0,2.0,2.0,8.0,489.0,,,,,,,,,,,,,
67038,,,,,,,,,,,,,,,,2.0,1.0,0.1429
67039,3.0,1.0,-1.0,8.0,306.0,,,,,,,,,,,2.0,0.0,0.0
67041,,,,,,,,,,,,,,,,1.0,0.0,0.0
67042,,,,,,47.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,,,
67043,,,,,,,,,,,,,,,,2.0,0.0,0.0
67044,3.0,2.0,2.0,8.0,489.0,,,,,,,,,,,3.0,0.0,0.0
67047,,,,,,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,,,
67051,,,,,,5.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0165
67052,,,,,,1521.0,0.0,0.0,0.0,13.0,5543.0,0.0,0.0,0.0,0.0,,,
67053,,,,,,,,,,,,,,,,2.0,1.0,0.1429
67054,,,,,,,,,,,,,,,,4.0,1.0,0.0035
67057,,,,,,46.0,2.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0134
67063,,,,,,12.0,1.0,1.0,0.0,1.0,48.0,0.0,0.0,0.0,0.0,,,
67068,,,,,,,,,,,,,,,,1.0,1.0,1.0
67070,,,,,,15.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,,,
67071,3.0,1.0,2.0,8.0,214.0,,,,,,,,,,,,,
67072,,,,,,,,,,,,,,,,4.0,1.0,0.0152
67073,,,,,,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,0.05
67076,,,,,,18.0,3.0,3.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0795
67078,,,,,,313.0,9.0,0.0,0.0,0.0,664.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0035
67080,,,,,,,,,,,,,,,,1.0,0.0,0.0
67084,3.0,2.0,-1.0,8.0,214.0,,,,,,,,,,,4.0,1.0,0.0272
67088,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
67089,3.0,1.0,1.0,8.0,214.0,,,,,,,,,,,,,
67090,,,,,,,,,,,,,,,,1.0,1.0,1.0
67092,,,,,,,,,,,,,,,,3.0,1.0,0.0588
67093,1.0,1.0,2.0,8.0,658.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,1.0,0.044
67096,,,,,,61.0,4.0,0.0,0.0,0.0,232.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
67098,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,
67100,1.0,-1.0,-1.0,8.0,545.0,,,,,,,,,,,,,
67102,3.0,2.0,1.0,8.0,214.0,,,,,,,,,,,,,
67103,,,,,,,,,,,,,,,,2.0,1.0,0.1111
67104,,,,,,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
67105,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
67106,,,,,,140.0,14.0,5.0,0.0,3.0,371.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0602
67115,3.0,1.0,2.0,8.0,214.0,,,,,,,,,,,,,
67116,,,,,,,,,,,,,,,,1.0,0.0,0.0
67117,,,,,,5.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0602
67119,,,,,,10.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,,,
67123,3.0,2.0,1.0,8.0,489.0,,,,,,,,,,,,,
67125,1.0,1.0,2.0,8.0,800.0,,,,,,,,,,,,,
67126,,,,,,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0355
67127,,,,,,222.0,19.0,4.0,0.0,2.0,629.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0526
67129,,,,,,,,,,,,,,,,1.0,0.0,0.0
67130,,,,,,,,,,,,,,,,3.0,1.0,0.12
67131,,,,,,,,,,,,,,,,1.0,0.0,0.0
67132,,,,,,,,,,,,,,,,3.0,0.0,0.0
67134,,,,,,29.0,2.0,2.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,3.0,1.0,0.05
67135,,,,,,194.0,24.0,7.0,0.0,0.0,540.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0088
67137,,,,,,,,,,,,,,,,4.0,1.0,0.0236
67138,,,,,,42.0,2.0,1.0,0.0,2.0,151.0,0.0,0.0,0.0,0.0,2.0,1.0,0.25
67139,,,,,,,,,,,,,,,,4.0,1.0,0.0317
67140,,,,,,109.0,5.0,4.0,0.0,1.0,346.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
67143,,,,,,,,,,,,,,,,3.0,0.0,0.0
67144,,,,,,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,,,
67146,,,,,,,,,,,,,,,,1.0,1.0,1.0
67149,,,,,,21.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,,,
67150,,,,,,51.0,4.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0092
67151,3.0,1.0,1.0,8.0,214.0,,,,,,,,,,,,,
67152,2.0,1.0,2.0,8.0,124.0,,,,,,,,,,,,,
67155,3.0,2.0,2.0,8.0,214.0,,,,,,,,,,,,,
67157,3.0,2.0,2.0,8.0,214.0,,,,,,,,,,,,,
67158,3.0,1.0,1.0,8.0,214.0,,,,,,,,,,,4.0,1.0,0.0606
67159,3.0,1.0,-1.0,8.0,489.0,,,,,,,,,,,3.0,1.0,0.0222
67160,,,,,,254.0,16.0,13.0,1.0,0.0,598.0,0.0625,0.00393700787402,0.00167224080268,1.0,4.0,1.0,0.0207
67161,,,,,,,,,,,,,,,,3.0,1.0,0.0444
67162,,,,,,,,,,,,,,,,1.0,0.0,0.0
67163,3.0,1.0,2.0,8.0,214.0,,,,,,,,,,,,,
67165,3.0,2.0,1.0,8.0,214.0,,,,,,,,,,,,,
67168,3.0,-1.0,1.0,8.0,489.0,,,,,,,,,,,,,
67172,,,,,,,,,,,,,,,,4.0,1.0,0.037
67176,2.0,1.0,2.0,8.0,623.0,,,,,,,,,,,,,
67178,,,,,,11.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0204
67181,,,,,,75.0,1.0,1.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,,,
67182,,,,,,5.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0419
67184,1.0,2.0,1.0,8.0,885.0,,,,,,,,,,,,,
67187,,,,,,,,,,,,,,,,2.0,1.0,0.125
67188,,,,,,60.0,0.0,0.0,0.0,2.0,159.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0325
67193,3.0,1.0,2.0,8.0,489.0,418.0,12.0,2.0,0.0,0.0,984.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
67194,,,,,,,,,,,,,,,,2.0,0.0,0.0
67195,,,,,,155.0,9.0,10.0,0.0,1.0,380.0,0.0,0.0,0.0,0.0,2.0,1.0,0.6667
67197,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.011
67198,,,,,,103.0,3.0,2.0,0.0,3.0,252.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5
67199,,,,,,,,,,,,,,,,4.0,1.0,0.0347
67202,,,,,,641.0,24.0,11.0,0.0,5.0,1562.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0174
67204,,,,,,,,,,,,,,,,1.0,0.0,0.0
67210,,,,,,,,,,,,,,,,3.0,1.0,0.2143
67212,3.0,1.0,-1.0,8.0,214.0,,,,,,,,,,,,,
67214,3.0,1.0,1.0,8.0,214.0,,,,,,,,,,,,,
67222,,,,,,18.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,,,
67223,,,,,,,,,,,,,,,,4.0,1.0,0.029
67224,,,,,,29.0,3.0,2.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0527
67225,,,,,,1.0,1.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,,,
67226,,,,,,,,,,,,,,,,3.0,1.0,0.0455
67230,3.0,1.0,1.0,8.0,214.0,,,,,,,,,,,,,
67231,,,,,,4.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,3.0,1.0,0.1111
67236,,,,,,,,,,,,,,,,2.0,0.0,0.0
67241,1.0,1.0,1.0,8.0,658.0,7491.0,449.0,177.0,37.0,68.0,19149.0,0.0824053452116,0.00493926044587,0.0019322157815,0.544117647059,4.0,1.0,0.022
67251,,,,,,61.0,3.0,1.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0155
67252,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
67253,3.0,2.0,2.0,8.0,489.0,,,,,,,,,,,,,
67256,-1.0,-1.0,-1.0,8.0,321.0,,,,,,,,,,,,,
67259,1.0,-1.0,2.0,8.0,693.0,,,,,,,,,,,,,
67262,3.0,1.0,2.0,8.0,489.0,,,,,,,,,,,,,
67264,,,,,,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
67269,2.0,2.0,2.0,8.0,623.0,,,,,,,,,,,,,
67270,1.0,1.0,2.0,8.0,800.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
67273,,,,,,,,,,,,,,,,2.0,0.0,0.0
67275,3.0,1.0,2.0,8.0,489.0,,,,,,,,,,,,,
67276,3.0,1.0,2.0,8.0,489.0,,,,,,,,,,,,,
67278,,,,,,,,,,,,,,,,3.0,1.0,0.0909
67280,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
67282,,,,,,,,,,,,,,,,3.0,0.0,0.0
67283,1.0,1.0,2.0,8.0,545.0,99.0,1.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
67284,3.0,-1.0,2.0,8.0,489.0,,,,,,,,,,,,,
67287,,,,,,62.0,6.0,2.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0556
67288,1.0,-1.0,1.0,8.0,800.0,,,,,,,,,,,,,
67290,,,,,,,,,,,,,,,,3.0,0.0,0.0
67292,,,,,,,,,,,,,,,,4.0,0.0,0.0
67294,,,,,,11.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
67295,,,,,,1100.0,109.0,41.0,6.0,10.0,2894.0,0.0550458715596,0.00545454545455,0.00207325501037,0.6,4.0,1.0,0.0333
67301,,,,,,20.0,1.0,1.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
67315,3.0,2.0,2.0,8.0,489.0,,,,,,,,,,,,,
67318,3.0,2.0,1.0,8.0,489.0,,,,,,,,,,,,,
67319,,,,,,62.0,2.0,1.0,0.0,1.0,182.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
67321,,,,,,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
67323,3.0,2.0,1.0,8.0,489.0,,,,,,,,,,,,,
67325,,,,,,8.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,,,
67326,3.0,2.0,2.0,8.0,214.0,,,,,,,,,,,,,
67329,,,,,,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,,
67330,2.0,2.0,2.0,8.0,635.0,,,,,,,,,,,,,
67331,2.0,2.0,2.0,8.0,635.0,,,,,,,,,,,,,
67332,,,,,,196.0,5.0,6.0,2.0,1.0,495.0,0.4,0.0102040816327,0.0040404040404,1.0,4.0,1.0,0.0345
67333,-1.0,2.0,-1.0,8.0,790.0,,,,,,,,,,,2.0,0.0,0.0
67334,3.0,-1.0,-1.0,8.0,214.0,,,,,,,,,,,,,
67339,,,,,,,,,,,,,,,,2.0,0.0,0.0
67340,,,,,,44.0,3.0,3.0,1.0,0.0,106.0,0.333333333333,0.0227272727273,0.00943396226415,1.0,1.0,0.0,0.0
67342,,,,,,,,,,,,,,,,4.0,1.0,0.1282
67343,,,,,,38.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0099
67344,1.0,2.0,2.0,8.0,658.0,,,,,,,,,,,,,
67345,1.0,1.0,2.0,8.0,800.0,91.0,10.0,8.0,0.0,0.0,231.0,0.0,0.0,0.0,0.0,,,
67346,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
67351,,,,,,,,,,,,,,,,2.0,0.0,0.0
67352,,,,,,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0367
67353,,,,,,732.0,0.0,1.0,0.0,7.0,2257.0,0.0,0.0,0.0,0.0,,,
67355,,,,,,,,,,,,,,,,2.0,0.0,0.0
67357,2.0,2.0,2.0,8.0,812.0,,,,,,,,,,,,,
67358,-1.0,1.0,2.0,8.0,244.0,,,,,,,,,,,2.0,0.0,0.0
67360,,,,,,,,,,,,,,,,3.0,1.0,0.1852
67362,,,,,,,,,,,,,,,,4.0,1.0,0.0127
67364,,,,,,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,
67366,,,,,,,,,,,,,,,,3.0,1.0,0.0625
67370,1.0,2.0,2.0,8.0,885.0,,,,,,,,,,,,,
67371,3.0,1.0,1.0,8.0,214.0,,,,,,,,,,,,,
67373,,,,,,,,,,,,,,,,2.0,0.0,0.0
67374,3.0,2.0,2.0,8.0,306.0,,,,,,,,,,,,,
