user_id,sku_id,time,type,count,date_diff,date
216326,163680,2016-04-10 18:48:00,4,1,71,2016-04-10
216331,6156,2016-02-23 21:01:00,4,1,24,2016-02-23
216331,20330,2016-02-23 21:01:00,4,1,24,2016-02-23
216333,104084,2016-02-26 14:53:00,4,1,27,2016-02-26
216333,7199,2016-03-10 00:44:00,4,1,39,2016-03-09
216333,88184,2016-03-19 19:19:00,4,1,49,2016-03-19
216333,19253,2016-03-20 10:32:00,4,1,50,2016-03-20
216333,44705,2016-03-23 21:28:00,4,1,53,2016-03-23
216333,72967,2016-03-25 22:17:00,4,1,55,2016-03-25
216333,101412,2016-04-07 00:11:00,4,1,67,2016-04-06
216344,116489,2016-03-06 22:40:00,4,1,36,2016-03-06
216344,51384,2016-04-06 15:46:00,4,1,67,2016-04-06
216353,148200,2016-02-01 12:40:00,4,1,2,2016-02-01
216353,141094,2016-04-01 20:18:00,4,1,62,2016-04-01
216360,52283,2016-03-17 22:48:00,4,1,47,2016-03-17
216360,64177,2016-03-17 22:48:00,4,1,47,2016-03-17
216366,154227,2016-04-14 00:01:00,4,1,74,2016-04-13
216366,97455,2016-04-15 15:14:00,4,1,76,2016-04-15
216380,64197,2016-03-26 20:57:00,4,1,56,2016-03-26
216380,149854,2016-04-15 10:41:00,4,1,76,2016-04-15
216385,46906,2016-03-14 00:01:00,4,1,43,2016-03-13
216385,151327,2016-03-15 10:52:00,4,1,45,2016-03-15
216394,89802,2016-03-14 15:25:00,4,1,44,2016-03-14
216394,44605,2016-03-18 08:04:00,4,1,48,2016-03-18
216395,30383,2016-04-14 18:28:00,4,1,75,2016-04-14
216395,118051,2016-04-15 15:44:00,4,1,76,2016-04-15
216399,151139,2016-02-22 21:28:00,4,1,23,2016-02-22
216399,8648,2016-02-25 00:32:00,4,1,25,2016-02-24
216399,151139,2016-03-15 00:06:00,4,1,44,2016-03-14
216402,11036,2016-03-14 09:26:00,4,1,44,2016-03-14
216402,124869,2016-03-14 09:26:00,4,1,44,2016-03-14
216408,21147,2016-03-24 21:28:00,4,1,54,2016-03-24
216408,145705,2016-04-04 15:14:00,4,1,65,2016-04-04
216408,155472,2016-04-05 20:58:00,4,1,66,2016-04-05
216428,170446,2016-02-27 19:26:00,4,1,28,2016-02-27
216428,22140,2016-03-17 20:29:00,4,1,47,2016-03-17
216429,17660,2016-02-15 10:47:00,4,1,16,2016-02-15
216429,52283,2016-03-10 13:30:00,4,1,40,2016-03-10
216435,124470,2016-03-15 13:07:00,4,1,45,2016-03-15
216435,135272,2016-04-14 10:17:00,4,1,75,2016-04-14
216446,22140,2016-04-10 17:59:00,4,1,71,2016-04-10
216446,14163,2016-04-10 18:03:00,4,1,71,2016-04-10
216454,100895,2016-03-15 08:53:00,4,1,45,2016-03-15
216454,90761,2016-03-15 12:38:00,4,1,45,2016-03-15
216458,25003,2016-03-31 12:28:00,4,1,61,2016-03-31
216458,32465,2016-03-31 12:28:00,4,1,61,2016-03-31
216458,54357,2016-04-06 11:02:00,4,1,67,2016-04-06
216481,3752,2016-02-25 12:27:00,4,1,26,2016-02-25
216481,71940,2016-03-15 00:15:00,4,1,44,2016-03-14
216481,154636,2016-04-07 12:56:00,4,1,68,2016-04-07
216496,29903,2016-02-17 20:43:00,4,1,18,2016-02-17
216496,92609,2016-02-17 20:43:00,4,1,18,2016-02-17
216496,149444,2016-02-17 20:43:00,4,1,18,2016-02-17
216498,48000,2016-03-25 15:46:00,4,1,55,2016-03-25
216498,163680,2016-03-25 15:47:00,4,1,55,2016-03-25
216502,113494,2016-02-02 17:32:00,4,1,3,2016-02-02
216502,163206,2016-03-29 20:51:00,4,1,59,2016-03-29
216505,86227,2016-02-03 21:24:00,4,1,4,2016-02-03
216505,113675,2016-02-03 21:24:00,4,1,4,2016-02-03
216515,32465,2016-02-25 13:17:00,4,1,26,2016-02-25
216515,20719,2016-02-25 13:23:00,4,1,26,2016-02-25
216515,117882,2016-02-25 13:23:00,4,1,26,2016-02-25
216519,2148,2016-02-15 18:09:00,4,1,16,2016-02-15
216519,125446,2016-02-20 21:37:00,4,1,21,2016-02-20
216519,140203,2016-02-23 19:04:00,4,1,24,2016-02-23
216519,30272,2016-03-01 22:07:00,4,1,31,2016-03-01
216519,71940,2016-03-01 22:07:00,4,1,31,2016-03-01
216526,5505,2016-02-19 18:00:00,4,1,20,2016-02-19
216526,49474,2016-02-19 18:00:00,4,1,20,2016-02-19
216526,90646,2016-02-19 18:00:00,4,1,20,2016-02-19
216526,126641,2016-02-19 18:00:00,4,1,20,2016-02-19
216537,37995,2016-02-01 19:45:00,4,1,2,2016-02-01
216537,44854,2016-02-01 19:45:00,4,1,2,2016-02-01
216537,142140,2016-02-01 19:45:00,4,1,2,2016-02-01
216551,15987,2016-02-12 17:07:00,4,1,13,2016-02-12
216551,155792,2016-04-06 10:14:00,4,1,67,2016-04-06
216551,59409,2016-04-11 00:38:00,4,1,71,2016-04-10
216551,2378,2016-04-11 00:46:00,4,1,71,2016-04-10
216551,54209,2016-04-15 08:18:00,4,1,76,2016-04-15
216566,52185,2016-04-09 23:40:00,4,1,70,2016-04-09
216566,139847,2016-04-09 23:40:00,4,1,70,2016-04-09
216566,157215,2016-04-09 23:40:00,4,1,70,2016-04-09
216582,141614,2016-03-01 07:29:00,4,1,31,2016-03-01
216582,82600,2016-04-03 09:41:00,4,1,64,2016-04-03
216588,4732,2016-03-15 22:28:00,4,1,45,2016-03-15
216588,17660,2016-03-15 22:28:00,4,1,45,2016-03-15
216588,138037,2016-03-15 22:28:00,4,1,45,2016-03-15
216588,65520,2016-03-15 22:30:00,4,1,45,2016-03-15
216604,9087,2016-02-14 21:11:00,4,1,15,2016-02-14
216604,84544,2016-04-09 13:57:00,4,1,70,2016-04-09
216610,115851,2016-04-10 22:39:00,4,1,71,2016-04-10
216610,166813,2016-04-10 22:41:00,4,1,71,2016-04-10
216610,157215,2016-04-11 05:49:00,4,1,72,2016-04-11
216617,81010,2016-03-27 22:23:00,4,1,57,2016-03-27
216617,75018,2016-03-28 00:09:00,4,1,57,2016-03-27
216617,72967,2016-04-14 00:09:00,4,1,74,2016-04-13
216632,71801,2016-03-21 18:46:00,4,1,51,2016-03-21
216632,19433,2016-04-13 18:34:00,4,1,74,2016-04-13
216637,154636,2016-03-07 20:25:00,4,1,37,2016-03-07
216637,54209,2016-03-10 18:36:00,4,1,40,2016-03-10
216637,78832,2016-03-12 20:10:00,4,1,42,2016-03-12
216645,171002,2016-03-09 18:58:00,4,1,39,2016-03-09
216645,111667,2016-03-10 16:43:00,4,1,40,2016-03-10
216663,29827,2016-04-05 10:27:00,4,1,66,2016-04-05
216663,108618,2016-04-05 10:27:00,4,1,66,2016-04-05
216663,103132,2016-04-07 05:26:00,4,1,68,2016-04-07
216663,36638,2016-04-09 08:27:00,4,1,70,2016-04-09
216668,155223,2016-03-01 07:26:00,4,1,31,2016-03-01
216668,135859,2016-03-04 07:32:00,4,1,34,2016-03-04
216689,126018,2016-02-28 15:36:00,4,1,29,2016-02-28
216689,24371,2016-03-03 14:51:00,4,1,33,2016-03-03
216689,81442,2016-03-03 14:51:00,4,1,33,2016-03-03
216707,34695,2016-03-08 00:11:00,4,1,37,2016-03-07
216707,45656,2016-03-08 00:27:00,4,1,37,2016-03-07
216709,167923,2016-02-01 01:06:00,4,1,1,2016-01-31
216709,49551,2016-03-05 03:00:00,4,1,34,2016-03-04
216726,81199,2016-03-04 16:02:00,4,1,34,2016-03-04
216726,70839,2016-03-07 08:50:00,4,1,37,2016-03-07
216726,135147,2016-04-11 15:57:00,4,1,72,2016-04-11
216728,138037,2016-03-25 09:52:00,4,1,55,2016-03-25
216728,54357,2016-04-14 00:51:00,4,1,74,2016-04-13
216732,121274,2016-04-12 23:36:00,4,1,73,2016-04-12
216732,20077,2016-04-12 23:58:00,4,1,73,2016-04-12
216738,5757,2016-03-01 00:20:00,4,1,30,2016-02-29
216738,87057,2016-03-01 00:20:00,4,1,30,2016-02-29
216749,113434,2016-03-09 21:08:00,4,1,39,2016-03-09
216749,64197,2016-03-15 09:54:00,4,1,45,2016-03-15
216749,75588,2016-03-15 09:54:00,4,1,45,2016-03-15
216753,170626,2016-03-01 12:35:00,4,1,31,2016-03-01
216753,124286,2016-03-24 13:58:00,4,1,54,2016-03-24
216760,13785,2016-03-28 22:10:00,4,1,58,2016-03-28
216760,68654,2016-03-28 22:18:00,4,1,58,2016-03-28
216769,33955,2016-03-11 17:56:00,4,1,41,2016-03-11
216769,68654,2016-03-15 00:05:00,4,1,44,2016-03-14
216769,125188,2016-03-15 00:05:00,4,1,44,2016-03-14
216769,24048,2016-03-15 12:27:00,4,1,45,2016-03-15
216781,165614,2016-03-26 18:51:00,4,1,56,2016-03-26
216781,114823,2016-03-31 00:04:00,4,1,60,2016-03-30
216785,135376,2016-03-16 23:11:00,4,1,46,2016-03-16
216785,5235,2016-03-20 12:11:00,4,1,50,2016-03-20
216805,90402,2016-03-04 23:49:00,4,1,34,2016-03-04
216805,129603,2016-03-16 10:03:00,4,1,46,2016-03-16
216805,132831,2016-03-28 16:50:00,4,1,58,2016-03-28
216807,167923,2016-02-24 08:56:00,4,1,25,2016-02-24
216807,167087,2016-03-02 11:02:00,4,1,32,2016-03-02
216807,12974,2016-03-25 15:12:00,4,1,55,2016-03-25
216807,114568,2016-04-07 08:41:00,4,1,68,2016-04-07
216811,117882,2016-02-03 13:25:00,4,1,4,2016-02-03
216811,26225,2016-02-03 13:36:00,4,1,4,2016-02-03
216811,8832,2016-02-16 15:34:00,4,1,17,2016-02-16
216811,72348,2016-02-16 15:34:00,4,1,17,2016-02-16
216811,8832,2016-03-01 19:10:00,4,1,31,2016-03-01
216816,124804,2016-03-05 23:47:00,4,1,35,2016-03-05
216816,139585,2016-03-05 23:47:00,4,1,35,2016-03-05
216821,25043,2016-03-30 12:41:00,4,1,60,2016-03-30
216821,97025,2016-04-12 19:26:00,4,1,73,2016-04-12
216831,19246,2016-03-30 10:04:00,4,1,60,2016-03-30
216831,40336,2016-04-12 11:29:00,4,1,73,2016-04-12
216839,26229,2016-03-01 22:15:00,4,1,31,2016-03-01
216839,69623,2016-03-01 22:15:00,4,1,31,2016-03-01
216839,90402,2016-03-01 22:16:00,4,1,31,2016-03-01
216839,156072,2016-03-04 11:33:00,4,1,34,2016-03-04
216841,136919,2016-02-15 20:42:00,4,1,16,2016-02-15
216841,103594,2016-02-16 12:15:00,4,1,17,2016-02-16
216844,3067,2016-03-04 23:53:00,4,1,34,2016-03-04
216844,119879,2016-03-06 20:24:00,4,1,36,2016-03-06
216844,122792,2016-03-29 12:29:00,4,1,59,2016-03-29
216844,133374,2016-03-29 12:29:00,4,1,59,2016-03-29
216844,164833,2016-03-29 12:29:00,4,1,59,2016-03-29
216844,119879,2016-03-31 15:10:00,4,1,61,2016-03-31
216844,170699,2016-04-01 18:02:00,4,1,62,2016-04-01
216844,20719,2016-04-14 00:11:00,4,1,74,2016-04-13
216857,68767,2016-02-20 06:16:00,4,1,21,2016-02-20
216857,99407,2016-03-02 14:16:00,4,1,32,2016-03-02
216857,103594,2016-03-06 14:50:00,4,1,36,2016-03-06
216860,211,2016-03-03 13:59:00,4,1,33,2016-03-03
216860,43533,2016-03-03 14:16:00,4,1,33,2016-03-03
216860,43533,2016-03-07 19:36:00,4,1,37,2016-03-07
216861,117692,2016-03-30 22:56:00,4,1,60,2016-03-30
216861,88764,2016-03-30 23:41:00,4,1,60,2016-03-30
216861,126759,2016-04-01 22:31:00,4,1,62,2016-04-01
216878,2148,2016-04-14 17:33:00,4,1,75,2016-04-14
216878,36638,2016-04-14 17:33:00,4,1,75,2016-04-14
216878,76996,2016-04-14 17:33:00,4,1,75,2016-04-14
216878,85764,2016-04-14 17:33:00,4,1,75,2016-04-14
216878,128747,2016-04-14 17:33:00,4,1,75,2016-04-14
216900,20827,2016-02-02 11:46:00,4,1,3,2016-02-02
216900,166354,2016-02-02 11:46:00,4,1,3,2016-02-02
216906,154636,2016-04-06 12:44:00,4,1,67,2016-04-06
216906,163550,2016-04-11 15:03:00,4,1,72,2016-04-11
216912,74630,2016-03-13 09:15:00,4,1,43,2016-03-13
216912,5505,2016-03-15 13:06:00,4,1,45,2016-03-15
216955,69209,2016-02-22 21:24:00,4,1,23,2016-02-22
216955,71940,2016-02-27 17:37:00,4,1,28,2016-02-27
216959,9087,2016-02-21 21:30:00,4,1,22,2016-02-21
216959,10598,2016-02-22 00:13:00,4,1,22,2016-02-21
216959,63006,2016-04-07 21:51:00,4,1,68,2016-04-07
216971,110899,2016-03-20 09:59:00,4,1,50,2016-03-20
216971,79520,2016-03-20 18:13:00,4,1,50,2016-03-20
216980,12994,2016-02-15 16:49:00,4,1,16,2016-02-15
216980,167923,2016-02-16 07:28:00,4,1,17,2016-02-16
216983,25003,2016-04-07 18:17:00,4,1,68,2016-04-07
216983,45173,2016-04-07 18:17:00,4,1,68,2016-04-07
216990,2378,2016-02-28 22:57:00,4,1,29,2016-02-28
216990,108399,2016-03-10 22:55:00,4,1,40,2016-03-10
216990,22140,2016-03-10 23:07:00,4,1,40,2016-03-10
217001,16679,2016-02-23 19:47:00,4,1,24,2016-02-23
217001,117210,2016-04-05 14:55:00,4,1,66,2016-04-05
217012,144742,2016-03-15 08:49:00,4,1,45,2016-03-15
217012,72967,2016-03-25 10:30:00,4,1,55,2016-03-25
217015,102049,2016-02-15 20:36:00,4,1,16,2016-02-15
217015,69209,2016-03-20 14:57:00,4,1,50,2016-03-20
217017,100251,2016-02-19 19:57:00,4,1,20,2016-02-19
217017,22288,2016-02-20 21:10:00,4,1,21,2016-02-20
217028,5888,2016-02-24 09:24:00,4,1,25,2016-02-24
217028,126623,2016-03-19 22:12:00,4,1,49,2016-03-19
217030,76996,2016-03-04 13:44:00,4,1,34,2016-03-04
217030,17660,2016-04-13 15:16:00,4,1,74,2016-04-13
217030,20878,2016-04-13 15:16:00,4,1,74,2016-04-13
217030,98989,2016-04-13 15:16:00,4,1,74,2016-04-13
217033,12272,2016-02-04 03:23:00,4,1,4,2016-02-03
217033,106895,2016-02-04 03:23:00,4,1,4,2016-02-03
217033,48091,2016-02-09 14:08:00,4,1,10,2016-02-09
217033,61796,2016-03-10 05:47:00,4,1,40,2016-03-10
217047,111936,2016-03-04 10:06:00,4,1,34,2016-03-04
217047,9702,2016-03-09 15:51:00,4,1,39,2016-03-09
217047,111391,2016-03-27 19:22:00,4,1,57,2016-03-27
217060,37546,2016-04-11 23:01:00,4,1,72,2016-04-11
217060,37546,2016-04-11 23:02:00,4,1,72,2016-04-11
217067,111391,2016-02-04 16:30:00,4,1,5,2016-02-04
217067,85557,2016-02-04 16:41:00,4,1,5,2016-02-04
217067,53150,2016-02-04 16:50:00,4,1,5,2016-02-04
217067,134286,2016-02-04 16:51:00,4,1,5,2016-02-04
217068,135272,2016-03-12 18:49:00,4,1,42,2016-03-12
217068,57018,2016-04-14 17:24:00,4,1,75,2016-04-14
217085,98634,2016-03-14 08:08:00,4,1,44,2016-03-14
217085,158230,2016-03-14 16:55:00,4,1,44,2016-03-14
217085,134084,2016-03-15 10:12:00,4,1,45,2016-03-15
217089,37578,2016-04-14 21:28:00,4,1,75,2016-04-14
217089,169290,2016-04-15 08:05:00,4,1,76,2016-04-15
217101,90902,2016-04-02 12:35:00,4,1,63,2016-04-02
217101,20719,2016-04-14 00:03:00,4,1,74,2016-04-13
217101,28276,2016-04-14 00:39:00,4,1,74,2016-04-13
217105,74630,2016-02-21 16:22:00,4,1,22,2016-02-21
217105,99407,2016-02-21 16:22:00,4,1,22,2016-02-21
217113,164544,2016-02-22 23:55:00,4,1,23,2016-02-22
217113,42721,2016-02-22 23:56:00,4,1,23,2016-02-22
217130,63609,2016-02-15 09:24:00,4,1,16,2016-02-15
217130,81955,2016-02-15 09:43:00,4,1,16,2016-02-15
217134,25003,2016-02-18 10:02:00,4,1,19,2016-02-18
217134,154636,2016-04-02 15:09:00,4,1,63,2016-04-02
217136,41009,2016-03-16 15:15:00,4,1,46,2016-03-16
217136,107120,2016-04-08 12:08:00,4,1,69,2016-04-08
217156,100957,2016-02-21 18:23:00,4,1,22,2016-02-21
217156,127490,2016-03-22 22:39:00,4,1,52,2016-03-22
217156,97007,2016-04-05 23:19:00,4,1,66,2016-04-05
217163,68445,2016-03-10 00:32:00,4,1,39,2016-03-09
217163,73870,2016-03-14 10:03:00,4,1,44,2016-03-14
217163,114890,2016-03-18 01:42:00,4,1,47,2016-03-17
217168,35085,2016-02-04 23:17:00,4,1,5,2016-02-04
217168,147573,2016-02-04 23:17:00,4,1,5,2016-02-04
217168,82855,2016-02-20 16:11:00,4,1,21,2016-02-20
217171,71940,2016-03-09 09:53:00,4,1,39,2016-03-09
217171,102070,2016-03-28 17:00:00,4,1,58,2016-03-28
217171,44854,2016-04-08 10:49:00,4,1,69,2016-04-08
217178,166813,2016-03-15 09:57:00,4,1,45,2016-03-15
217178,73341,2016-03-15 13:39:00,4,1,45,2016-03-15
217185,86246,2016-03-10 19:25:00,4,1,40,2016-03-10
217185,2072,2016-03-14 08:47:00,4,1,44,2016-03-14
217187,8648,2016-03-02 10:18:00,4,1,32,2016-03-02
217187,124869,2016-03-02 10:18:00,4,1,32,2016-03-02
217195,99415,2016-02-01 16:31:00,4,1,2,2016-02-01
217195,98634,2016-02-02 16:49:00,4,1,3,2016-02-02
217195,135272,2016-02-15 17:55:00,4,1,16,2016-02-15
217195,26738,2016-02-17 10:30:00,4,1,18,2016-02-17
217195,28276,2016-02-22 11:18:00,4,1,23,2016-02-22
217208,28276,2016-02-18 23:10:00,4,1,19,2016-02-18
217208,106647,2016-02-18 23:10:00,4,1,19,2016-02-18
217208,69209,2016-03-06 09:58:00,4,1,36,2016-03-06
217208,108328,2016-03-06 09:58:00,4,1,36,2016-03-06
217216,97024,2016-02-23 20:29:00,4,1,24,2016-02-23
217216,31216,2016-02-24 21:29:00,4,1,25,2016-02-24
217216,45656,2016-03-01 21:13:00,4,1,31,2016-03-01
217216,69623,2016-03-14 22:22:00,4,1,44,2016-03-14
217216,22140,2016-03-15 15:22:00,4,1,45,2016-03-15
217216,47408,2016-03-15 21:49:00,4,1,45,2016-03-15
217216,75588,2016-03-15 22:08:00,4,1,45,2016-03-15
217218,92192,2016-03-03 10:00:00,4,1,33,2016-03-03
217218,89802,2016-03-03 23:57:00,4,1,33,2016-03-03
217218,92192,2016-03-04 14:13:00,4,1,34,2016-03-04
217218,5503,2016-03-04 16:01:00,4,1,34,2016-03-04
217218,8832,2016-03-15 22:26:00,4,1,45,2016-03-15
217223,163550,2016-03-15 08:09:00,4,1,45,2016-03-15
217223,17529,2016-03-27 16:42:00,4,1,57,2016-03-27
217223,46265,2016-04-02 20:41:00,4,1,63,2016-04-02
217223,116489,2016-04-06 14:15:00,4,1,67,2016-04-06
217223,22140,2016-04-06 18:54:00,4,1,67,2016-04-06
217223,137636,2016-04-06 18:57:00,4,1,67,2016-04-06
217224,36307,2016-02-04 15:21:00,4,1,5,2016-02-04
217224,107012,2016-02-04 15:22:00,4,1,5,2016-02-04
217231,2378,2016-03-14 07:44:00,4,1,44,2016-03-14
217231,97024,2016-03-28 09:59:00,4,1,58,2016-03-28
217238,126831,2016-03-25 15:45:00,4,1,55,2016-03-25
217238,58789,2016-03-31 08:30:00,4,1,61,2016-03-31
217258,15821,2016-04-04 17:11:00,4,1,65,2016-04-04
217258,36638,2016-04-04 17:11:00,4,1,65,2016-04-04
217258,60591,2016-04-04 17:11:00,4,1,65,2016-04-04
217262,138684,2016-02-19 17:01:00,4,1,20,2016-02-19
217262,33726,2016-03-02 11:05:00,4,1,32,2016-03-02
217276,140944,2016-02-17 14:04:00,4,1,18,2016-02-17
217276,166707,2016-03-04 18:31:00,4,1,34,2016-03-04
217277,6866,2016-03-25 23:33:00,4,1,55,2016-03-25
217277,30740,2016-03-25 23:33:00,4,1,55,2016-03-25
217277,45173,2016-03-25 23:33:00,4,1,55,2016-03-25
217277,101181,2016-03-25 23:33:00,4,1,55,2016-03-25
217277,12994,2016-04-03 10:15:00,4,1,64,2016-04-03
217295,2148,2016-03-30 16:54:00,4,1,60,2016-03-30
217295,17529,2016-03-30 16:54:00,4,1,60,2016-03-30
217295,31662,2016-03-30 16:54:00,4,1,60,2016-03-30
217295,111391,2016-03-30 16:54:00,4,1,60,2016-03-30
217295,11863,2016-03-30 21:43:00,4,1,60,2016-03-30
217304,50502,2016-02-13 06:54:00,4,1,14,2016-02-13
217304,67241,2016-04-14 22:13:00,4,1,75,2016-04-14
217305,22140,2016-02-14 11:39:00,4,1,15,2016-02-14
217305,5888,2016-02-16 10:10:00,4,1,17,2016-02-16
217310,45656,2016-02-22 12:29:00,4,1,23,2016-02-22
217310,156471,2016-03-05 09:30:00,4,1,35,2016-03-05
217310,90646,2016-03-05 09:40:00,4,1,35,2016-03-05
217310,166707,2016-03-05 20:46:00,4,1,35,2016-03-05
217336,45173,2016-03-13 22:20:00,4,1,43,2016-03-13
217336,101181,2016-03-13 22:20:00,4,1,43,2016-03-13
217338,100087,2016-03-24 16:59:00,4,1,54,2016-03-24
217338,20308,2016-03-30 16:59:00,4,1,60,2016-03-30
217349,142606,2016-02-05 16:24:00,4,1,6,2016-02-05
217349,25003,2016-03-11 17:59:00,4,1,41,2016-03-11
217375,6533,2016-03-11 21:07:00,4,1,41,2016-03-11
217375,63006,2016-03-11 21:07:00,4,1,41,2016-03-11
217376,59366,2016-04-07 06:21:00,4,1,68,2016-04-07
217376,99425,2016-04-08 00:01:00,4,1,68,2016-04-07
217376,135272,2016-04-14 00:03:00,4,1,74,2016-04-13
217377,108097,2016-02-01 09:58:00,4,1,2,2016-02-01
217377,138037,2016-02-02 17:10:00,4,1,3,2016-02-02
217377,20719,2016-04-14 00:14:00,4,1,74,2016-04-13
217386,109660,2016-03-12 10:15:00,4,1,42,2016-03-12
217386,30585,2016-03-12 12:46:00,4,1,42,2016-03-12
217386,43726,2016-03-12 12:46:00,4,1,42,2016-03-12
217386,147898,2016-03-12 12:46:00,4,1,42,2016-03-12
217395,41009,2016-03-16 03:07:00,4,1,45,2016-03-15
217395,65914,2016-04-08 09:36:00,4,1,69,2016-04-08
217407,11369,2016-03-24 14:13:00,4,1,54,2016-03-24
217407,28958,2016-03-24 14:13:00,4,1,54,2016-03-24
217407,162406,2016-03-24 14:13:00,4,1,54,2016-03-24
217407,76012,2016-03-27 13:44:00,4,1,57,2016-03-27
217407,82481,2016-04-01 20:43:00,4,1,62,2016-04-01
217409,51307,2016-03-09 14:18:00,4,1,39,2016-03-09
217409,143527,2016-03-09 14:18:00,4,1,39,2016-03-09
217419,155389,2016-04-07 21:50:00,4,1,68,2016-04-07
217419,136405,2016-04-07 22:03:00,4,1,68,2016-04-07
217421,3930,2016-03-28 22:02:00,4,1,58,2016-03-28
217421,76301,2016-03-28 22:02:00,4,1,58,2016-03-28
217447,17416,2016-03-14 09:37:00,4,1,44,2016-03-14
217447,72967,2016-03-14 19:26:00,4,1,44,2016-03-14
217447,28276,2016-03-15 19:48:00,4,1,45,2016-03-15
217452,646,2016-03-13 20:18:00,4,1,43,2016-03-13
217452,56550,2016-04-04 09:46:00,4,1,65,2016-04-04
217476,7968,2016-02-04 10:23:00,4,1,5,2016-02-04
217476,82600,2016-03-03 23:45:00,4,1,33,2016-03-03
217476,53906,2016-03-15 00:01:00,4,1,44,2016-03-14
217490,96168,2016-04-01 15:32:00,4,1,62,2016-04-01
217490,81708,2016-04-01 16:10:00,4,1,62,2016-04-01
217495,126623,2016-02-22 15:38:00,4,1,23,2016-02-22
217495,2148,2016-03-22 23:51:00,4,1,52,2016-03-22
217503,66968,2016-04-01 20:35:00,4,1,62,2016-04-01
217503,114890,2016-04-03 09:23:00,4,1,64,2016-04-03
217526,137206,2016-03-07 23:07:00,4,1,37,2016-03-07
217526,79616,2016-04-13 20:26:00,4,1,74,2016-04-13
217533,154636,2016-03-14 22:19:00,4,1,44,2016-03-14
217533,116820,2016-03-15 14:05:00,4,1,45,2016-03-15
217534,150354,2016-02-26 17:36:00,4,1,27,2016-02-26
217534,93752,2016-03-04 10:27:00,4,1,34,2016-03-04
217537,90761,2016-03-29 15:30:00,4,1,59,2016-03-29
217537,130791,2016-03-30 10:43:00,4,1,60,2016-03-30
217538,167087,2016-03-14 16:13:00,4,1,44,2016-03-14
217538,160476,2016-03-15 13:22:00,4,1,45,2016-03-15
217538,47213,2016-03-15 21:08:00,4,1,45,2016-03-15
217542,73341,2016-03-04 20:05:00,4,1,34,2016-03-04
217542,141243,2016-04-05 09:41:00,4,1,66,2016-04-05
217542,162573,2016-04-09 06:49:00,4,1,70,2016-04-09
217545,104129,2016-02-19 20:38:00,4,1,20,2016-02-19
217545,137805,2016-04-02 22:44:00,4,1,63,2016-04-02
217545,103234,2016-04-14 20:01:00,4,1,75,2016-04-14
217559,145705,2016-04-08 15:43:00,4,1,69,2016-04-08
217559,145705,2016-04-08 15:45:00,4,1,69,2016-04-08
217573,12564,2016-02-26 20:13:00,4,1,27,2016-02-26
217573,63006,2016-02-26 20:13:00,4,1,27,2016-02-26
217576,116318,2016-03-22 00:31:00,4,1,51,2016-03-21
217576,141614,2016-03-22 00:31:00,4,1,51,2016-03-21
217577,36307,2016-04-08 18:39:00,4,1,69,2016-04-08
217577,143527,2016-04-08 18:39:00,4,1,69,2016-04-08
217596,45656,2016-03-14 05:20:00,4,1,44,2016-03-14
217596,156484,2016-03-14 05:20:00,4,1,44,2016-03-14
217606,17660,2016-03-21 22:51:00,4,1,51,2016-03-21
217606,80497,2016-03-21 22:51:00,4,1,51,2016-03-21
217606,154636,2016-03-21 22:51:00,4,1,51,2016-03-21
217651,65145,2016-02-04 12:14:00,4,1,5,2016-02-04
217651,15259,2016-03-15 09:35:00,4,1,45,2016-03-15
217661,152199,2016-03-11 18:58:00,4,1,41,2016-03-11
217661,112550,2016-03-28 19:10:00,4,1,58,2016-03-28
217661,156471,2016-04-10 12:54:00,4,1,71,2016-04-10
217662,22962,2016-03-07 21:56:00,4,1,37,2016-03-07
217662,22962,2016-03-30 16:34:00,4,1,60,2016-03-30
217662,165190,2016-04-11 00:17:00,4,1,71,2016-04-10
217664,139847,2016-03-15 21:38:00,4,1,45,2016-03-15
217664,31068,2016-04-14 15:43:00,4,1,75,2016-04-14
217670,13110,2016-03-06 12:37:00,4,1,36,2016-03-06
217670,31662,2016-03-06 12:37:00,4,1,36,2016-03-06
217681,48275,2016-03-05 21:40:00,4,1,35,2016-03-05
217681,118569,2016-03-05 21:40:00,4,1,35,2016-03-05
217681,151327,2016-03-08 15:05:00,4,1,38,2016-03-08
217688,59366,2016-02-10 17:05:00,4,1,11,2016-02-10
217688,126906,2016-02-22 15:28:00,4,1,23,2016-02-22
217691,78116,2016-03-29 11:59:00,4,1,59,2016-03-29
217691,86759,2016-03-29 11:59:00,4,1,59,2016-03-29
217692,153698,2016-02-22 11:57:00,4,1,23,2016-02-22
217692,165614,2016-02-26 11:55:00,4,1,27,2016-02-26
217700,59259,2016-02-04 22:42:00,4,1,5,2016-02-04
217700,72348,2016-03-14 22:59:00,4,1,44,2016-03-14
217700,70491,2016-03-24 13:29:00,4,1,54,2016-03-24
217712,116122,2016-03-30 15:35:00,4,1,60,2016-03-30
217712,69209,2016-04-08 19:03:00,4,1,69,2016-04-08
217719,148209,2016-02-20 12:11:00,4,1,21,2016-02-20
217719,60612,2016-02-20 12:13:00,4,1,21,2016-02-20
217719,72967,2016-04-14 14:15:00,4,1,75,2016-04-14
217725,24048,2016-03-19 18:21:00,4,1,49,2016-03-19
217725,156199,2016-03-19 18:21:00,4,1,49,2016-03-19
217731,20819,2016-02-02 18:19:00,4,1,3,2016-02-02
